x0000,y0000,x0001,y0001
45.0000006,-0.6083329571, , ,
45.2000006,-0.3802080982, , ,
45.40000061,-0.4697913761, , ,
45.60000061,-0.6083329571, , ,
45.80000061,-0.6510412641, , ,
46.00000061,-0.3645831079, , ,
46.20000062,-0.3666664399, , ,
46.40000062,-0.3156248048, , ,
46.60000062,-0.7572911984, , ,
46.80000062,-0.4989580248, , ,
47.00000063,-0.4729163742, , ,
47.20000063,-0.2468748473, , ,
47.40000063,-0.3312497952, , ,
47.60000064,0.1291665868, , ,
47.80000064,0.2645831697, , ,
48.00000064,0.5270830074, , ,
48.20000064,0.4458330576, , ,
48.40000065,0.5343746695, , ,
48.60000065,0.1979165443, , ,
48.80000065,0.06145829533, , ,
49.00000065,-0.1489582412, , ,
49.20000066,-0.5364580016, , ,
49.40000066,-0.6343746077, , ,
49.60000066,-0.6802079127, , ,
49.80000066,-0.5031246889, , ,
50.00000067,-0.4062497488, , ,
50.20000067,-0.3479164515, , ,
50.40000067,-0.1760415578, , ,
50.60000068,-0.324999799, , ,
50.80000068,-0.2385415192, , ,
51.00000068,-0.3874997604, , ,
51.20000068,-0.3802080982, , ,
51.40000069,-0.3927080905, , ,
51.60000069,-0.4885413646, , ,
51.80000069,-0.8635411327, , ,
52.00000069,-0.4374997295, , ,
52.2000007,-0.6989579011, , ,
52.4000007,-0.4499997217, , ,
52.6000007,-0.4458330576, , ,
52.8000007,0.09999993816, , ,
53.00000071,0.1572915694, , ,
53.20000071,0.6510412641, , ,
53.40000071,0.4989580248, , ,
53.60000072,0.6468746, , ,
53.80000072,0.2197915307, , ,
54.00000072,-0.01354165829, , ,
54.20000072,-0.09166660998, , ,
54.40000073,-0.06666662544, , ,
54.60000073,-0.01666665636, , ,
54.80000073,-0.3062498106, , ,
55.00000073,-0.7249995517, , ,
55.20000074,-0.6520829301, , ,
55.40000074,-0.6635412563, , ,
55.60000074,-0.4802080364, , ,
55.80000075,-0.3895830924, , ,
56.00000075,-0.4312497333, , ,
56.20000075,-0.5333330035, , ,
56.40000075,-0.4124997449, , ,
56.60000076,-0.4041664167, , ,
56.80000076,-0.1593749014, , ,
57.00000076,-0.2020832084, , ,
57.20000076,-0.2687498338, , ,
57.40000077,-0.3104164747, , ,
57.60000077,-0.03333331272, , ,
57.80000077,-0.1447915771, , ,
58.00000077,-0.1749998918, , ,
58.20000078,-0.2479165134, , ,
58.40000078,-0.2635415037, , ,
58.60000078,-0.1624998995, , ,
58.80000079,-0.2197915307, , ,
59.00000079,-0.3166664708, , ,
59.20000079,-0.3979164206, , ,
59.40000079,-0.5802079745, , ,
59.6000008,-0.4343747314, , ,
59.8000008,-0.4458330576, , ,
60.0000008,-0.2895831543, , ,
60.2000008,-0.3583331117, , ,
60.40000081,-0.2499998454, , ,
60.60000081,-0.3604164438, , ,
60.80000081,-0.1989582103, , ,
61.00000081,-0.3020831465, , ,
61.20000082,-0.07916661771, , ,
61.40000082,-0.2874998222, , ,
61.60000082,-0.324999799, , ,
61.80000083,-0.5010413568, , ,
62.00000083,-0.4239580712, , ,
62.20000083,-0.7479162042, , ,
62.40000083,-0.8197911597, , ,
62.60000084,-0.7062495633, , ,
62.80000084,-0.5135413491, , ,
63.00000084,-0.4885413646, , ,
63.20000084,-0.2052082064, , ,
63.40000085,-0.3395831233, , ,
63.60000085,-0.2145832006, , ,
63.80000085,-0.01354165829, , ,
64.00000085,0.02708331659, , ,
64.20000086,0.06666662544, , ,
64.40000086,0.1239582567, , ,
64.60000086,-0.1281249208, , ,
64.80000087,-0.2822914921, , ,
65.00000087,-0.5770829765, , ,
65.20000087,-0.7156245575, , ,
65.40000087,-0.740624542, , ,
65.60000088,-0.6802079127, , ,
65.80000088,-0.5312496715, , ,
66.00000088,-0.2635415037, , ,
66.20000088,-0.1708332277, , ,
66.40000089,-0.1541665713, , ,
66.60000089,-0.2677081678, , ,
66.80000089,-0.1718748937, , ,
67.00000089,-0.3999997526, , ,
67.2000009,-0.4302080673, , ,
67.4000009,-0.7302078818, , ,
67.6000009,-0.9187494318, , ,
67.80000091,-0.8479161423, , ,
68.00000091,-0.6604162583, , ,
68.20000091,-0.6260412795, , ,
68.40000091,-0.4760413723, , ,
68.60000092,-0.7020828992, , ,
68.80000092,-0.1062499343, , ,
69.00000092,0.1697915617, , ,
69.20000092,0.232291523, , ,
69.40000093,0.1927082142, , ,
69.60000093,0.2104165365, , ,
69.80000093,-0.1958332122, , ,
70.00000093,-0.3104164747, , ,
70.20000094,-0.6729162505, , ,
70.40000094,-0.1499999072, , ,
70.60000094,-0.2999998145, , ,
70.80000095,-0.4562497179, , ,
71.00000095,-0.5312496715, , ,
71.20000095,-0.3041664786, , ,
71.40000095,-0.4041664167, , ,
71.60000096,-0.5468746618, , ,
71.80000096,-0.6999995671, , ,
72.00000096,-0.9343744222, , ,
72.20000096,-1.007291044, , ,
72.40000097,-0.8770827909, , ,
72.60000097,-0.8302078199, , ,
72.80000097,-0.3427081214, , ,
73.00000097,-0.3322914612, , ,
73.20000098,-0.001041666023, , ,
73.40000098,0.08645827987, , ,
73.60000098,-0.04791663704, , ,
73.80000099,-0.09583327407, , ,
74.00000099,0.03020831465, , ,
74.20000099,-0.07499995362, , ,
74.40000099,-0.01979165443, , ,
74.600001,-0.3822914303, , ,
74.800001,-0.1885415501, , ,
75.000001,-0.5635413182, , ,
75.200001,-0.5374996676, , ,
75.40000101,-0.6708329185, , ,
75.60000101,-0.4666663781, , ,
75.80000101,-0.5208330113, , ,
76.00000101,-0.3124998068, , ,
76.20000102,-0.3458331195, , ,
76.40000102,-0.1166665945, , ,
76.60000102,0.2812498261, , ,
76.80000103,-0.01041666023, , ,
77.00000103,-0.1979165443, , ,
77.20000103,-0.3135414728, , ,
77.40000103,-0.5354163356, , ,
77.60000104,-0.5374996676, , ,
77.80000104,-0.7093745613, , ,
78.00000104,-0.8583328025, , ,
78.20000104,-1.019791036, , ,
78.40000105,-0.8062495014, , ,
78.60000105,-0.5791663085, , ,
78.80000105,-0.2437498493, , ,
79.00000105,-0.3937497565, , ,
79.20000106,-0.2697914998, , ,
79.40000106,-0.3177081369, , ,
79.60000106,-0.2677081678, , ,
79.80000107,-0.3479164515, , ,
80.00000107,-0.4395830615, , ,
80.20000107,-0.4843747005, , ,
80.40000107,-0.1937498802, , ,
80.60000108,-0.1895832161, , ,
80.80000108,0.07083328953, , ,
81.00000108,-0.05208330113, , ,
81.20000108,0.09374994203, , ,
81.40000109,-0.06770829146, , ,
81.60000109,-0.01458332432, , ,
81.80000109,-0.2239581948, , ,
82.00000109,-0.2520831774, , ,
82.2000011,-0.3958330886, , ,
82.4000011,-0.4093747468, , ,
82.6000011,-0.2989581485, , ,
82.80000111,-0.2906248203, , ,
83.00000111,-0.4041664167, , ,
83.20000111,-0.3135414728, , ,
83.40000111,-0.2020832084, , ,
83.60000112,-0.2031248744, , ,
83.80000112,-0.2406248512, , ,
84.00000112,-0.3937497565, , ,
84.20000112,-0.5802079745, , ,
84.40000113,-0.6833329108, , ,
84.60000113,-0.9822910592, , ,
84.80000113,-0.7687495246, , ,
85.00000113,-0.8447911442, , ,
85.20000114,-0.6468746, , ,
85.40000114,-0.9510410785, , ,
85.60000114,-0.8729161269, , ,
85.80000115,-1.051041017, , ,
86.00000115,-0.786457847, , ,
86.20000115,-0.5979162969, , ,
86.40000115,-0.1906248821, , ,
86.60000116,0.2114582026, , ,
86.80000116,0.785416181, , ,
87.00000116,0.6385412718, , ,
87.20000116,0.833332818, , ,
87.40000117,0.6552079282, , ,
87.60000117,0.5677079823, , ,
87.80000117,-0.09791660612, , ,
88.00000117,-0.3645831079, , ,
88.20000118,-0.6583329262, , ,
88.40000118,-0.6854162428, , ,
88.60000118,-0.8989577774, , ,
88.80000119,-0.9541660766, , ,
89.00000119,-1.014582706, , ,
89.20000119,-0.9177077658, , ,
89.40000119,-0.8260411558, , ,
89.6000012,-0.647916266, , ,
89.8000012,-0.8114578315, , ,
90.0000012,-0.8447911442, , ,
90.2000012,-0.9041661075, , ,
90.40000121,-0.414583077, , ,
90.60000121,-0.645832934, , ,
90.80000121,-0.509374685, , ,
91.00000121,-0.7552078663, , ,
91.20000122,-0.3052081446, , ,
91.40000122,-0.2031248744, , ,
91.60000122,-0.1906248821, , ,
91.80000123,-0.2249998609, , ,
92.00000123,-0.2531248435, , ,
92.20000123,-0.4552080518, , ,
92.40000123,-0.1947915462, , ,
92.60000124,-0.2562498415, , ,
92.80000124,0.1302082528, , ,
93.00000124,0.1197915926, , ,
93.20000124,0.4885413646, , ,
93.40000125,0.1802082219, , ,
93.60000125,0.2874998222, , ,
93.80000125,0.3739581021, , ,
94.00000126,0.1666665636, , ,
94.20000126,-0.3531247816, , ,
94.40000126,-0.554166324, , ,
94.60000126,-0.879166123, , ,
94.80000127,-1.026041032, , ,
95.00000127,-1.332290843, , ,
95.20000127,-1.361457491, , ,
95.40000127,-1.812498879, , ,
95.60000128,-1.7781239, , ,
95.80000128,-1.685415624, , ,
96.00000128,-1.334374175, , ,
96.20000128,-0.9645827368, , ,
96.40000129,-0.6312496096, , ,
96.60000129,-0.1041666023, , ,
96.80000129,-0.006249996135, , ,
97.0000013,-0.2947914844, , ,
97.2000013,-0.2979164824, , ,
97.4000013,-0.3864580943, , ,
97.6000013,-0.4989580248, , ,
97.80000131,-0.5249996753, , ,
98.00000131,-0.5583329881, , ,
98.20000131,-0.788541179, , ,
98.40000131,-0.6791662467, , ,
98.60000132,-0.6968745691, , ,
98.80000132,-0.5020830228, , ,
99.00000132,-0.5666663162, , ,
99.20000132,-0.3947914225, , ,
99.40000133,-0.2604165056, , ,
99.60000133,-0.4281247352, , ,
99.80000133,-0.3083331427, , ,
100.0000013,-0.1124999304, , ,
100.2000013,-0.4135414109, , ,
100.4000013,-0.4979163588, , ,
100.6000013,-0.4999996908, , ,
100.8000013,-0.4822913684, , ,
101.0000013,-0.6854162428, , ,
101.2000014,-0.5395829997, , ,
101.4000014,-0.9041661075, , ,
101.6000014,-0.9958327175, , ,
101.8000014,-0.878124457, , ,
102.0000014,-1.113540978, , ,
102.2000014,-1.270832547, , ,
102.4000014,-0.9343744222, , ,
102.6000014,-0.645832934, , ,
102.8000014,-0.322916467, , ,
103.0000014,-0.2447915153, , ,
103.2000014,-0.5229163433, , ,
103.4000014,-0.4958330267, , ,
103.6000014,-0.279166494, , ,
103.8000014,-0.09791660612, , ,
104.0000014,0.1802082219, , ,
104.2000014,-0.2156248667, , ,
104.4000014,-0.1447915771, , ,
104.6000014,-0.3927080905, , ,
104.8000014,-0.2749998299, , ,
105.0000014,-0.4687497101, , ,
105.2000014,-0.509374685, , ,
105.4000014,-0.7927078431, , ,
105.6000014,-0.6656245884, , ,
105.8000014,-0.6093746232, , ,
106.0000014,-0.5010413568, , ,
106.2000014,-0.3093748087, , ,
106.4000014,-0.1010416042, , ,
106.6000014,-0.2510415114, , ,
106.8000014,-0.2822914921, , ,
107.0000014,-0.5624996522, , ,
107.2000014,-0.5031246889, , ,
107.4000014,-0.5791663085, , ,
107.6000014,-0.7145828914, , ,
107.8000014,-0.9489577465, , ,
108.0000014,-1.185415934, , ,
108.2000014,-1.387499142, , ,
108.4000014,-1.356249161, , ,
108.6000014,-1.142707627, , ,
108.8000015,-0.9531244106, , ,
109.0000015,-0.7781245188, , ,
109.2000015,-0.5291663394, , ,
109.4000015,-0.2510415114, , ,
109.6000015,-0.1624998995, , ,
109.8000015,-0.1499999072, , ,
110.0000015,0.0833332818, , ,
110.2000015,0.1218749246, , ,
110.4000015,-0.03854164283, , ,
110.6000015,-0.1083332663, , ,
110.8000015,-0.1031249362, , ,
111.0000015,-0.09479160805, , ,
111.2000015,-0.2010415423, , ,
111.4000015,-0.4822913684, , ,
111.6000015,-0.7333328798, , ,
111.8000015,-0.9499994125, , ,
112.0000015,-0.9364577542, , ,
112.2000015,-0.9093744376, , ,
112.4000015,-0.695832903, , ,
112.6000015,-0.9458327484, , ,
112.8000015,-1.057291013, , ,
113.0000015,-1.318749184, , ,
113.2000015,-1.266665883, , ,
113.4000015,-1.183332602, , ,
113.6000015,-0.8864577851, , ,
113.8000015,-0.7968745072, , ,
114.0000015,-0.7614578624, , ,
114.2000015,-1.073957669, , ,
114.4000015,-0.9541660766, , ,
114.6000015,-1.233332571, , ,
114.8000015,-1.045832687, , ,
115.0000015,-0.9562494087, , ,
115.2000015,-0.8447911442, , ,
115.4000015,-0.8572911365, , ,
115.6000015,-0.6052079591, , ,
115.8000015,-0.4531247198, , ,
116.0000015,0.006249996135, , ,
116.2000016,0.1604165675, , ,
116.4000016,0.4927080286, , ,
116.6000016,0.5708329803, , ,
116.8000016,0.4927080286, , ,
117.0000016,0.3437497874, , ,
117.2000016,0.1614582335, , ,
117.4000016,-0.3010414805, , ,
117.6000016,-0.2802081601, , ,
117.8000016,-0.7916661771, , ,
118.0000016,-1.067707673, , ,
118.2000016,-1.240624233, , ,
118.4000016,-1.093749324, , ,
118.6000016,-1.178124271, , ,
118.8000016,-0.8770827909, , ,
119.0000016,-0.9427077504, , ,
119.2000016,-0.7041662312, , ,
119.4000016,-0.8177078277, , ,
119.6000016,-0.554166324, , ,
119.8000016,-0.5614579861, , ,
120.0000016,-0.5718746464, , ,
120.2000016,-0.7062495633, , ,
120.4000016,-0.5177080132, , ,
120.6000016,-0.602082961, , ,
120.8000016,-0.5062496869, , ,
121.0000016,-0.7708328567, , ,
121.2000016,-0.6531245961, , ,
121.4000016,-0.5916663008, , ,
121.6000016,-0.3635414419, , ,
121.8000016,-0.3833330963, , ,
122.0000016,-0.3062498106, , ,
122.2000016,-0.05208330113, , ,
122.4000016,0.1635415655, , ,
122.6000016,0.092708276, , ,
122.8000016,0.2114582026, , ,
123.0000016,0.1270832547, , ,
123.2000016,0.321874801, , ,
123.4000016,0.2635415037, , ,
123.6000017,0.138541581, , ,
123.8000017,-0.4677080441, , ,
124.0000017,-0.6718745845, , ,
124.2000017,-0.5385413336, , ,
124.4000017,-0.2989581485, , ,
124.6000017,-0.6104162892, , ,
124.8000017,-0.5958329649, , ,
125.0000017,-0.8104161655, , ,
125.2000017,-0.9208327639, , ,
125.4000017,-0.9854160573, , ,
125.6000017,-0.7166662235, , ,
125.8000017,-0.7812495169, , ,
126.0000017,-0.5739579784, , ,
126.2000017,-0.5989579629, , ,
126.4000017,-0.2583331736, , ,
126.6000017,0.08749994589, , ,
126.8000017,0.1031249362, , ,
127.0000017,0.1489582412, , ,
127.2000017,0.3593747778, , ,
127.4000017,0.1979165443, , ,
127.6000017,0.232291523, , ,
127.8000017,0.1093749324, , ,
128.0000017,0.279166494, , ,
128.2000017,0.1885415501, , ,
128.4000017,0.3552081137, , ,
128.6000017,0.2687498338, , ,
128.8000017,0.4927080286, , ,
129.0000017,0.06874995749, , ,
129.2000017,0.1979165443, , ,
129.4000017,0.3333331272, , ,
129.6000017,0.1135415965, , ,
129.8000017,-0.2020832084, , ,
130.0000017,-0.4395830615, , ,
130.2000017,-0.5437496637, , ,
130.4000017,-0.5874996367, , ,
130.6000017,-0.8291661539, , ,
130.8000017,-0.8104161655, , ,
131.0000017,-1.116665976, , ,
131.2000018,-0.7895828451, , ,
131.4000018,-0.8822911211, , ,
131.6000018,-0.5895829687, , ,
131.8000018,-0.5802079745, , ,
132.0000018,-0.5385413336, , ,
132.2000018,-0.4593747159, , ,
132.4000018,-0.1937498802, , ,
132.6000018,-0.2093748705, , ,
132.8000018,0.2687498338, , ,
133.0000018,0.04687497101, , ,
133.2000018,0.03854164283, , ,
133.4000018,-0.01979165443, , ,
133.6000018,-0.1541665713, , ,
133.8000018,-0.2656248357, , ,
134.0000018,-0.3614581098, , ,
134.2000018,-0.4468747237, , ,
134.4000018,-0.2239581948, , ,
134.6000018,-0.1020832702, , ,
134.8000018,-0.1156249285, , ,
135.0000018,-0.1749998918, , ,
135.2000018,-0.1510415733, , ,
135.4000018,-0.1354165829, , ,
135.6000018,-0.07916661771, , ,
135.8000018,0.05937496328, , ,
136.0000018,0.06354162737, , ,
136.2000018,-0.2385415192, , ,
136.4000018,-0.2531248435, , ,
136.6000018,-0.3385414573, , ,
136.8000018,-0.2041665404, , ,
137.0000018,-0.4374997295, , ,
137.2000018,-0.5510413259, , ,
137.4000018,-0.5302080055, , ,
137.6000018,-0.7552078663, , ,
137.8000018,-0.9989577156, , ,
138.0000018,-0.7489578702, , ,
138.2000018,-0.9864577233, , ,
138.4000018,-0.6083329571, , ,
138.6000019,-0.6781245806, , ,
138.8000019,-0.2197915307, , ,
139.0000019,-0.1458332432, , ,
139.2000019,0.2906248203, , ,
139.4000019,0.1145832625, , ,
139.6000019,0.416666409, , ,
139.8000019,0.2531248435, , ,
140.0000019,0.1447915771, , ,
140.2000019,-0.1218749246, , ,
140.4000019,0.06562495942, , ,
140.6000019,0.140624913, , ,
140.8000019,0.09687494009, , ,
141.0000019,0.1270832547, , ,
141.2000019,0.05833329726, , ,
141.4000019,0.08854161191, , ,
141.6000019,0.1791665559, , ,
141.8000019,-0.001041666023, , ,
142.0000019,-0.1489582412, , ,
142.2000019,-0.4104164129, , ,
142.4000019,-0.5364580016, , ,
142.6000019,-0.7499995362, , ,
142.8000019,-0.5395829997, , ,
143.0000019,-0.6187496174, , ,
143.2000019,-0.5395829997, , ,
143.4000019,-0.7645828605, , ,
143.6000019,-0.6552079282, , ,
143.8000019,-0.6072912911, , ,
144.0000019,-0.1645832316, , ,
144.2000019,-0.2541665095, , ,
144.4000019,-0.2281248589, , ,
144.6000019,-0.1739582258, , ,
144.8000019,0.1187499266, , ,
145.0000019,-0.01979165443, , ,
145.2000019,0.1010416042, , ,
145.4000019,0.0739582876, , ,
145.6000019,0.2833331581, , ,
145.8000019,0.4020830847, , ,
146.0000019,0.5406246657, , ,
146.200002,0.2416665172, , ,
146.400002,0.5239580093, , ,
146.600002,0.092708276, , ,
146.800002,0.1208332586, , ,
147.000002,-0.1166665945, , ,
147.200002,-0.01562499034, , ,
147.400002,-0.3104164747, , ,
147.600002,-0.1791665559, , ,
147.800002,-0.1552082374, , ,
148.000002,-0.1447915771, , ,
148.200002,-0.3562497797, , ,
148.400002,-0.2718748319, , ,
148.600002,-0.3854164283, , ,
148.800002,-0.229166525, , ,
149.000002,-0.2864581562, , ,
149.200002,0.05312496715, , ,
149.400002,0.08854161191, , ,
149.600002,0.3947914225, , ,
149.800002,0.1010416042, , ,
150.000002,-0.2604165056, , ,
150.200002,-0.3906247584, , ,
150.400002,-0.3072914766, , ,
150.600002,-0.3052081446, , ,
150.800002,-0.2364581871, , ,
151.000002,-0.2489581794, , ,
151.200002,-0.06354162737, , ,
151.400002,0.0322916467, , ,
151.600002,0.4333330654, , ,
151.800002,0.2614581716, , ,
152.000002,0.3822914303, , ,
152.200002,0.2593748396, , ,
152.400002,0.2749998299, , ,
152.600002,0.140624913, , ,
152.800002,0.1645832316, , ,
153.000002,-0.05312496715, , ,
153.200002,0.1197915926, , ,
153.400002,0.1572915694, , ,
153.6000021,0.1635415655, , ,
153.8000021,-0.05937496328, , ,
154.0000021,0.09895827214, , ,
154.2000021,0.185416552, , ,
154.4000021,0.648957932, , ,
154.6000021,0.4291664013, , ,
154.8000021,0.4052080828, , ,
155.0000021,0.4562497179, , ,
155.2000021,0.5291663394, , ,
155.4000021,0.4062497488, , ,
155.6000021,0.5447913298, , ,
155.8000021,0.4458330576, , ,
156.0000021,0.6916662389, , ,
156.2000021,0.3197914689, , ,
156.4000021,0.4281247352, , ,
