x0000,y0000,x0001,y0001
43.71538653,0.1860852913, , ,
43.70194509,0.1864942089, , ,
43.68851455,0.2014462261, , ,
43.6750949,0.1794149929, , ,
43.66168612,0.195535111, , ,
43.64828821,0.1921680895, , ,
43.63490115,0.218357536, , ,
43.62152493,0.2080829992, , ,
43.60815954,0.2041570709, , ,
43.59480496,0.1945362019, , ,
43.58146119,0.2054941167, , ,
43.56812822,0.1908202928, , ,
43.55480603,0.201000385, , ,
43.54149461,0.2085997524, , ,
43.52819395,0.2152865482, , ,
43.51490403,0.2027275477, , ,
43.50162485,0.2015267839, , ,
43.4883564,0.2108968934, , ,
43.47509866,0.2063782018, , ,
43.46185162,0.1944872323, , ,
43.44861527,0.2027375072, , ,
43.4353896,0.204501936, , ,
43.4221746,0.2092218459, , ,
43.40897025,0.1901483294, , ,
43.39577654,0.1901324512, , ,
43.38259347,0.1772133015, , ,
43.36942102,0.1924322052, , ,
43.35625918,0.1987869746, , ,
43.34310794,0.2206737626, , ,
43.32996728,0.2194015278, , ,
43.3168372,0.2333067816, , ,
43.30371768,0.22765483, , ,
43.29060872,0.2244688095, , ,
43.2775103,0.216923432, , ,
43.26442241,0.2128651597, , ,
43.25134503,0.1957412079, , ,
43.23827817,0.2092578193, , ,
43.2252218,0.2209852952, , ,
43.21217592,0.221962491, , ,
43.19914051,0.2353574014, , ,
43.18611556,0.2503581804, , ,
43.17310107,0.241891009, , ,
43.16009701,0.2400721325, , ,
43.14710339,0.2249294239, , ,
43.13412018,0.2398900948, , ,
43.12114738,0.2336192725, , ,
43.10818498,0.2351867059, , ,
43.09523296,0.2174661573, , ,
43.08229131,0.2110932876, , ,
43.06936003,0.2233791175, , ,
43.0564391,0.2394795539, , ,
43.04352851,0.2132082311, , ,
43.03062825,0.2188807598, , ,
43.0177383,0.2138068081, , ,
43.00485867,0.2176591346, , ,
42.99198933,0.1949728268, , ,
42.97913028,0.2051938724, , ,
42.9662815,0.1873030467, , ,
42.95344298,0.199251583, , ,
42.94061472,0.1848000354, , ,
42.9277967,0.1892571503, , ,
42.91498891,0.1919733776, , ,
42.90219134,0.1970837759, , ,
42.88940397,0.1893371137, , ,
42.87662681,0.2022907983, , ,
42.86385984,0.189234717, , ,
42.85110304,0.1858959715, , ,
42.8383564,0.1891323261, , ,
42.82561992,0.1974692666, , ,
42.81289359,0.1741884737, , ,
42.80017739,0.1810673968, , ,
42.78747131,0.1599533776, , ,
42.77477534,0.1694764752, , ,
42.76208948,0.1625389278, , ,
42.7494137,0.1674251554, , ,
42.73674801,0.1661710417, , ,
42.72409238,0.1773717729, , ,
42.71144681,0.174597376, , ,
42.69881129,0.1916282397, , ,
42.68618581,0.1937766435, , ,
42.67357036,0.1990741645, , ,
42.66096492,0.2064632648, , ,
42.64836948,0.2134471023, , ,
42.63578404,0.1923103531, , ,
42.62320858,0.1920268701, , ,
42.6106431,0.1798374566, , ,
42.59808758,0.177929966, , ,
42.58554201,0.1749150592, , ,
42.57300639,0.1647911012, , ,
42.56048069,0.1610738956, , ,
42.54796492,0.1487613282, , ,
42.53545906,0.1541778025, , ,
42.5229631,0.1721417054, , ,
42.51047702,0.1786360836, , ,
42.49800083,0.1793391705, , ,
42.4855345,0.1653729807, , ,
42.47307804,0.1717273951, , ,
42.46063142,0.1694532318, , ,
42.44819464,0.1823339185, , ,
42.43576768,0.1628451292, , ,
42.42335055,0.1730600247, , ,
42.41094321,0.1662699844, , ,
42.39854568,0.1723995846, , ,
42.38615793,0.1768425959, , ,
42.37377996,0.187078406, , ,
42.36141175,0.1721206066, , ,
42.3490533,0.1719848699, , ,
42.33670459,0.1726207654, , ,
42.32436562,0.178780237, , ,
42.31203637,0.1653521345, , ,
42.29971683,0.1638749551, , ,
42.287407,0.1347779288, , ,
42.27510686,0.1465188292, , ,
42.26281641,0.1371892887, , ,
42.25053563,0.1402142485, , ,
42.23826451,0.1264321417, , ,
42.22600305,0.1534632661, , ,
42.21375122,0.143136762, , ,
42.20150904,0.1539231432, , ,
42.18927647,0.1645651383, , ,
42.17705352,0.1595358516, , ,
42.16484017,0.1632892901, , ,
42.15263641,0.1602383904, , ,
42.14044223,0.1458281566, , ,
42.12825763,0.1499005067, , ,
42.11608259,0.1410355097, , ,
42.1039171,0.1521355213, , ,
42.09176115,0.1450545959, , ,
42.07961474,0.1477233214, , ,
42.06747785,0.1496927339, , ,
42.05535047,0.1629608147, , ,
42.0432326,0.1640318348, , ,
42.03112421,0.1665510248, , ,
42.01902531,0.1519328167, , ,
42.00693588,0.1396033071, , ,
41.99485592,0.1281735201, , ,
41.98278541,0.1177670442, , ,
41.97072434,0.1131537939, , ,
41.95867271,0.1328297713, , ,
41.9466305,0.1295911565, , ,
41.9345977,0.1319330695, , ,
41.9225743,0.1218769986, , ,
41.91056031,0.1473015436, , ,
41.89855569,0.1395615504, , ,
41.88656045,0.1417632575, , ,
41.87457457,0.1347259708, , ,
41.86259805,0.1533268273, , ,
41.85063088,0.1509019279, , ,
41.83867304,0.1477336762, , ,
41.82672453,0.1334973638, , ,
41.81478533,0.1265557959, , ,
41.80285544,0.119065999, , ,
41.79093484,0.1286549258, , ,
41.77902354,0.1327716466, , ,
41.76712151,0.1378733521, , ,
41.75522875,0.1261255525, , ,
41.74334525,0.1488570803, , ,
41.73147099,0.1419409364, , ,
41.71960598,0.1555440864, , ,
41.70775019,0.1382018817, , ,
41.69590363,0.1413632912, , ,
41.68406627,0.1436569254, , ,
41.67223812,0.1409588777, , ,
41.66041915,0.1319885845, , ,
41.64860937,0.1229091997, , ,
41.63680876,0.1298790756, , ,
41.62501732,0.1405214735, , ,
41.61323503,0.1364251591, , ,
41.60146188,0.1344191636, , ,
41.58969786,0.1228004314, , ,
41.57794297,0.1280295565, , ,
41.5661972,0.1370419564, , ,
41.55446053,0.1352858982, , ,
41.54273296,0.1157037498, , ,
41.53101448,0.1220811754, , ,
41.51930507,0.1361909542, , ,
41.50760473,0.133648868, , ,
41.49591346,0.1258759757, , ,
41.48423123,0.1265084083, , ,
41.47255804,0.1210623831, , ,
41.46089388,0.1289240065, , ,
41.44923875,0.1133508216, , ,
41.43759263,0.1184170211, , ,
41.42595551,0.09978601107, , ,
41.41432738,0.1124222383, , ,
41.40270824,0.1114279902, , ,
41.39109808,0.1195021654, , ,
41.37949688,0.1312481989, , ,
41.36790463,0.1275860569, , ,
41.35632134,0.1248944169, , ,
41.34474698,0.1229299974, , ,
41.33318156,0.1274715975, , ,
41.32162505,0.153365388, , ,
41.31007746,0.1607622083, , ,
41.29853876,0.1510865045, , ,
41.28700896,0.13212133, , ,
41.27548805,0.1293803541, , ,
41.263976,0.1250252916, , ,
41.25247283,0.1321756252, , ,
41.24097851,0.1283037574, , ,
41.22949303,0.1192354479, , ,
41.2180164,0.1252980723, , ,
41.20654859,0.1366053757, , ,
41.1950896,0.1322048607, , ,
41.18363943,0.1343685285, , ,
41.17219805,0.1293211449, , ,
41.16076547,0.1218410727, , ,
41.14934167,0.1130639691, , ,
41.13792665,0.1357389654, , ,
41.12652039,0.1171660882, , ,
41.11512289,0.1180849138, , ,
41.10373414,0.1146145558, , ,
41.09235413,0.1224066196, , ,
41.08098285,0.1180501363, , ,
41.06962028,0.1172497231, , ,
41.05826643,0.110125515, , ,
41.04692129,0.1261662958, , ,
41.03558483,0.1299060085, , ,
41.02425707,0.1378862245, , ,
41.01293798,0.1249336695, , ,
41.00162756,0.1135319277, , ,
40.99032579,0.1057957207, , ,
40.97903268,0.1179442735, , ,
40.96774821,0.1233766084, , ,
40.95647237,0.1178813029, , ,
40.94520515,0.1079361227, , ,
40.93394655,0.1156495457, , ,
40.92269656,0.1199540011, , ,
40.91145516,0.129460695, , ,
40.90022235,0.1368474718, , ,
40.88899812,0.1320095486, , ,
40.87778246,0.1195879293, , ,
40.86657537,0.1275486642, , ,
40.85537683,0.1192305416, , ,
40.84418683,0.1271793122, , ,
40.83300537,0.1195726327, , ,
40.82183243,0.1272762498, , ,
40.81066802,0.1271792194, , ,
40.79951212,0.1208675688, , ,
40.78836471,0.1187441679, , ,
40.7772258,0.1213213897, , ,
40.76609538,0.1136376937, , ,
40.75497343,0.1239740216, , ,
40.74385995,0.1166470713, , ,
40.73275492,0.1025666804, , ,
40.72165835,0.1078037282, , ,
40.71057021,0.1128595836, , ,
40.69949051,0.1135236642, , ,
40.68841924,0.1166652518, , ,
40.67735638,0.107764221, , ,
40.66630193,0.1129196921, , ,
40.65525587,0.1090382755, , ,
40.64421821,0.1232070234, , ,
40.63318893,0.1304635337, , ,
40.62216802,0.1339219833, , ,
40.61115547,0.131412273, , ,
40.60015128,0.1297084032, , ,
40.58915544,0.1328731684, , ,
40.57816794,0.1370055662, , ,
40.56718877,0.1324431052, , ,
40.55621792,0.1298866426, , ,
40.54525539,0.115291209, , ,
40.53430116,0.1029991039, , ,
40.52335523,0.09961576812, , ,
40.51241759,0.1086515866, , ,
40.50148823,0.1111299378, , ,
40.49056714,0.112922187, , ,
40.47965432,0.1061892686, , ,
40.46874975,0.1110482075, , ,
40.45785342,0.132238049, , ,
40.44696534,0.1331584455, , ,
40.43608549,0.1264870447, , ,
40.42521386,0.1164295771, , ,
40.41435044,0.1223368619, , ,
40.40349523,0.1285177602, , ,
40.39264822,0.1239593145, , ,
40.38180939,0.1290009485, , ,
40.37097875,0.1348807498, , ,
40.36015628,0.1381033803, , ,
40.34934197,0.1382807237, , ,
40.33853582,0.131256369, , ,
40.32773782,0.1313822842, , ,
40.31694796,0.1410578757, , ,
40.30616623,0.1318579309, , ,
40.29539263,0.1352923494, , ,
40.28462714,0.1228596468, , ,
40.27386975,0.1130219339, , ,
40.26312047,0.1082917778, , ,
40.25237927,0.1279509627, , ,
40.24164616,0.1254518266, , ,
40.23092113,0.1203878305, , ,
40.22020416,0.1147734386, , ,
40.20949525,0.1241096679, , ,
40.19879439,0.1204507689, , ,
40.18810157,0.1149045154, , ,
40.17741679,0.1086990026, , ,
40.16674003,0.1035589251, , ,
40.15607129,0.1116463417, , ,
40.14541057,0.124827921, , ,
40.13475784,0.1257325508, , ,
40.12411311,0.12004074, , ,
40.11347636,0.1069920284, , ,
40.1028476,0.1279399856, , ,
40.0922268,0.1322677279, , ,
40.08161396,0.1225543106, , ,
40.07100908,0.1208612896, , ,
40.06041215,0.123032775, , ,
40.04982316,0.1054091764, , ,
40.03924209,0.1177252744, , ,
40.02866895,0.1152150349, , ,
40.01810372,0.1147987596, , ,
40.0075464,0.1126791359, , ,
39.99699698,0.1167690881, , ,
39.98645545,0.1121264462, , ,
39.9759218,0.1161557706, , ,
39.96539603,0.1210558482, , ,
39.95487813,0.1353125598, , ,
39.94436808,0.1324754918, , ,
39.93386589,0.1327592838, , ,
39.92337154,0.1332065154, , ,
39.91288503,0.130813995, , ,
39.90240634,0.1273884314, , ,
39.89193548,0.1462647145, , ,
39.88147243,0.1321011228, , ,
39.87101718,0.1254160714, , ,
39.86056973,0.1068287713, , ,
39.85013007,0.1118039518, , ,
39.8396982,0.1238322895, , ,
39.82927409,0.1289501244, , ,
39.81885776,0.1201227909, , ,
39.80844918,0.113963923, , ,
39.79804835,0.1104675698, , ,
39.78765527,0.1145518442, , ,
39.77726992,0.1065182761, , ,
39.7668923,0.1145435185, , ,
39.7565224,0.1097072169, , ,
39.74616021,0.1131323583, , ,
39.73580573,0.1073877492, , ,
39.72545894,0.1110249212, , ,
39.71511985,0.1106732716, , ,
39.70478843,0.107309896, , ,
39.69446469,0.1187863297, , ,
39.68414862,0.1264323016, , ,
39.67384021,0.1156045055, , ,
39.66353944,0.1136416612, , ,
39.65324633,0.1229356001, , ,
39.64296085,0.121130795, , ,
39.63268299,0.1140310732, , ,
39.62241276,0.1166200711, , ,
39.61215015,0.1203272459, , ,
39.60189514,0.1232813998, , ,
39.59164772,0.1176947918, , ,
39.5814079,0.1168079245, , ,
39.57117567,0.1193318078, , ,
39.56095101,0.1142927277, , ,
39.55073391,0.1078248178, , ,
39.54052438,0.09908077673, , ,
39.53032241,0.08944666884, , ,
39.52012798,0.08497517837, , ,
39.50994109,0.09594405462, , ,
39.49976173,0.1167012863, , ,
39.4895899,0.09966825481, , ,
39.47942558,0.1012351173, , ,
39.46926877,0.1063955004, , ,
39.45911946,0.1167795244, , ,
39.44897765,0.1107794323, , ,
39.43884333,0.1027831457, , ,
39.42871648,0.1041308548, , ,
39.41859711,0.10974407, , ,
39.4084852,0.1179813028, , ,
39.39838075,0.1109500565, , ,
39.38828376,0.1120247784, , ,
39.3781942,0.1031696368, , ,
39.36811208,0.106715536, , ,
39.35803739,0.09792972195, , ,
39.34797012,0.0863788507, , ,
39.33791026,0.09967106328, , ,
39.32785781,0.08949660913, , ,
39.31781276,0.09361463485, , ,
39.30777511,0.1078650463, , ,
39.29774483,0.1170289479, , ,
39.28772194,0.1025402756, , ,
39.27770641,0.1129981664, , ,
39.26769825,0.1073917983, , ,
39.25769745,0.111999027, , ,
39.24770399,0.1004701169, , ,
39.23771787,0.104555667, , ,
39.22773909,0.0937244694, , ,
39.21776764,0.1014949065, , ,
39.2078035,0.1079569666, , ,
39.19784668,0.1080851022, , ,
39.18789717,0.1118909065, , ,
39.17795495,0.1179169132, , ,
39.16802003,0.1095026575, , ,
39.15809239,0.1074582558, , ,
39.14817202,0.1065014531, , ,
39.13825893,0.1223198305, , ,
39.1283531,0.1120701572, , ,
39.11845452,0.1164717235, , ,
39.1085632,0.10562327, , ,
39.09867911,0.1036419028, , ,
39.08880226,0.1112795111, , ,
39.07893264,0.1230167409, , ,
39.06907024,0.1256995376, , ,
39.05921505,0.1217080278, , ,
39.04936707,0.1198757667, , ,
39.03952629,0.1155868464, , ,
39.0296927,0.1156047724, , ,
39.0198663,0.1211991207, , ,
39.01004707,0.1135954989, , ,
39.00023502,0.1108560858, , ,
38.99043013,0.09438859738, , ,
38.98063239,0.09962486749, , ,
38.97084181,0.104853462, , ,
38.96105837,0.115320881, , ,
38.95128207,0.1242969043, , ,
38.9415129,0.1176450032, , ,
38.93175085,0.1199988593, , ,
38.92199592,0.1336242662, , ,
38.91224809,0.1146473835, , ,
38.90250737,0.1298289039, , ,
38.89277374,0.1130614577, , ,
38.8830472,0.1080163574, , ,
38.87332774,0.1065208225, , ,
38.86361536,0.1009315084, , ,
38.85391004,0.0921668942, , ,
38.84421179,0.09679573032, , ,
38.83452059,0.1079771616, , ,
38.82483643,0.1130414876, , ,
38.81515932,0.115226566, , ,
38.80548924,0.1269239489, , ,
38.79582618,0.1203920419, , ,
38.78617015,0.1218127995, , ,
38.77652113,0.1179063253, , ,
38.76687911,0.1070276023, , ,
38.7572441,0.09907414955, , ,
38.74761608,0.1015587689, , ,
38.73799504,0.09166718324, , ,
38.72838098,0.08914799959, , ,
38.71877389,0.09378511546, , ,
38.70917377,0.1040135129, , ,
38.69958061,0.1023897917, , ,
38.6899944,0.1121478783, , ,
38.68041514,0.1126651209, , ,
38.67084281,0.1214546448, , ,
38.66127742,0.1189762202, , ,
38.65171895,0.1275493115, , ,
38.6421674,0.1197986387, , ,
38.63262277,0.1160843217, , ,
38.62308504,0.1023941424, , ,
38.6135542,0.101327654, , ,
38.60403026,0.102593209, , ,
38.59451321,0.1141137589, , ,
38.58500303,0.1027420436, , ,
38.57549973,0.09029819483, , ,
38.56600329,0.09448504258, , ,
38.55651371,0.09891284677, , ,
38.54703098,0.0949410958, , ,
38.5375551,0.1010888643, , ,
38.52808605,0.1081151286, , ,
38.51862384,0.09714966381, , ,
38.50916846,0.08747993439, , ,
38.49971989,0.09853458117, , ,
38.49027814,0.1058864052, , ,
38.48084319,0.1049258774, , ,
38.47141504,0.1254178051, , ,
38.46199369,0.1145360449, , ,
38.45257912,0.1221001243, , ,
38.44317134,0.1252449612, , ,
38.43377032,0.1198686325, , ,
38.42437608,0.1221300723, , ,
38.41498859,0.1192074104, , ,
38.40560786,0.1160447096, , ,
38.39623388,0.112886517, , ,
38.38686664,0.1101229875, , ,
38.37750613,0.09951704363, , ,
38.36815235,0.1143477377, , ,
38.35880529,0.1113456705, , ,
38.34946495,0.1298910143, , ,
38.34013132,0.1164826479, , ,
38.33080439,0.1045503005, , ,
38.32148415,0.1054457576, , ,
38.31217061,0.1060489499, , ,
38.30286375,0.09947978033, , ,
38.29356356,0.09446947265, , ,
38.28427005,0.08385350343, , ,
38.2749832,0.09007909347, , ,
38.26570301,0.0798679583, , ,
38.25642947,0.08357674406, , ,
38.24716257,0.08867937283, , ,
38.23790232,0.09232826708, , ,
38.22864869,0.09997073415, , ,
38.21940169,0.08704466439, , ,
38.21016132,0.08092053462, , ,
38.20092755,0.09278529609, , ,
38.19170039,0.09694651061, , ,
38.18247984,0.1056143539, , ,
38.17326588,0.1027564405, , ,
38.1640585,0.1138045677, , ,
38.15485771,0.1036634606, , ,
38.14566349,0.09952048349, , ,
38.13647585,0.09696195249, , ,
38.12729476,0.09483725186, , ,
38.11812023,0.08965847113, , ,
38.10895226,0.09279255952, , ,
38.09979083,0.09549285497, , ,
38.09063593,0.08694039788, , ,
38.08148757,0.09207011848, , ,
38.07234574,0.09923915086, , ,
38.06321042,0.09070221215, , ,
38.05408162,0.09510526379, , ,
38.04495932,0.09574990392, , ,
38.03584353,0.1013295526, , ,
38.02673423,0.1077074838, , ,
38.01763141,0.1055454552, , ,
38.00853509,0.1000712822, , ,
37.99944523,0.1010412168, , ,
37.99036185,0.1103804941, , ,
37.98128493,0.1104909879, , ,
37.97221447,0.1081455797, , ,
37.96315046,0.1097675612, , ,
37.9540929,0.1040777094, , ,
37.94504178,0.09217547901, , ,
37.93599709,0.08575268603, , ,
37.92695883,0.08691525105, , ,
37.91792698,0.09536487069, , ,
37.90890156,0.1079846316, , ,
37.89988254,0.0966851554, , ,
37.89086993,0.1037489702, , ,
37.88186371,0.09734509508, , ,
37.87286389,0.1003217587, , ,
37.86387044,0.101936265, , ,
37.85488338,0.09830785746, , ,
37.84590269,0.09290776433, , ,
37.83692837,0.09840214059, , ,
37.82796041,0.09529745295, , ,
37.8189988,0.1032551887, , ,
37.81004354,0.0917121945, , ,
37.80109463,0.1001736534, , ,
37.79215205,0.09796099523, , ,
37.7832158,0.1074295753, , ,
37.77428588,0.1040060147, , ,
37.76536228,0.1089966366, , ,
37.75644499,0.1028839277, , ,
37.747534,0.1068939233, , ,
37.73862932,0.1015330641, , ,
37.72973093,0.1037314333, , ,
37.72083883,0.09740808399, , ,
37.71195302,0.1008553199, , ,
37.70307348,0.1017549359, , ,
37.69420021,0.1164666235, , ,
37.68533321,0.1001339759, , ,
37.67647247,0.09849476067, , ,
37.66761798,0.08722275407, , ,
37.65876974,0.07900712772, , ,
37.64992774,0.08028643745, , ,
37.64109198,0.0813799033, , ,
37.63226245,0.08352913148, , ,
37.62343914,0.08098957585, , ,
37.61462205,0.0776272615, , ,
37.60581117,0.07904053171, , ,
37.5970065,0.08787810397, , ,
37.58820803,0.09688643999, , ,
37.57941576,0.09315607321, , ,
37.57062968,0.1002724242, , ,
37.56184977,0.09206503192, , ,
37.55307605,0.08857423283, , ,
37.5443085,0.09453749914, , ,
37.53554712,0.09816592641, , ,
37.52679189,0.09568095569, , ,
37.51804282,0.09857458502, , ,
37.5092999,0.09185939263, , ,
37.50056312,0.09106704802, , ,
37.49183248,0.085366529, , ,
37.48310797,0.08439809931, , ,
37.47438959,0.07861942021, , ,
37.46567732,0.07126121093, , ,
37.45697118,0.0735682911, , ,
37.44827114,0.07134243248, , ,
37.4395772,0.06491002613, , ,
37.43088936,0.07834402308, , ,
37.42220761,0.0758934155, , ,
37.41353195,0.09155933765, , ,
37.40486237,0.07736691395, , ,
37.39619886,0.07758335156, , ,
37.38754142,0.07703318555, , ,
37.37889004,0.09170844813, , ,
37.37024472,0.08021121917, , ,
37.36160546,0.0945038253, , ,
37.35297224,0.09708968135, , ,
37.34434506,0.1088350544, , ,
37.33572391,0.1083100701, , ,
37.3271088,0.1282843712, , ,
37.3184997,0.1177060297, , ,
37.30989663,0.1181612627, , ,
37.30129957,0.1099770086, , ,
37.29270851,0.106053446, , ,
37.28412346,0.09681624583, , ,
37.2755444,0.09790998, , ,
37.26697133,0.1018588453, , ,
37.25840425,0.1048208647, , ,
37.24984314,0.08665087931, , ,
37.24128801,0.1000867747, , ,
37.23273885,0.1015303506, , ,
37.22419565,0.1027939596, , ,
37.2156584,0.0976995262, , ,
37.20712711,0.09785352089, , ,
37.19860176,0.09538841565, , ,
37.19008236,0.1002898803, , ,
37.18156888,0.09512259058, , ,
37.17306134,0.09603083407, , ,
37.16455972,0.09897391826, , ,
37.15606402,0.1011609131, , ,
37.14757423,0.09786375484, , ,
37.13909035,0.09797235603, , ,
37.13061236,0.1009940649, , ,
37.12214028,0.1058641625, , ,
37.11367409,0.10380699, , ,
37.10521378,0.110694542, , ,
37.09675935,0.1139189814, , ,
37.08831079,0.1158632654, , ,
37.07986811,0.1057605884, , ,
37.07143129,0.101777688, , ,
37.06300032,0.1018826118, , ,
37.05457521,0.1088303798, , ,
37.04615595,0.1078343213, , ,
37.03774252,0.1183164355, , ,
37.02933494,0.1100048017, , ,
37.02093318,0.1216081496, , ,
37.01253725,0.1252394959, , ,
37.00414714,0.1361608822, , ,
36.99576285,0.1241928989, , ,
36.98738436,0.1157312789, , ,
36.97901168,0.1196180416, , ,
36.9706448,0.1287268713, , ,
36.96228371,0.132033263, , ,
36.95392841,0.1243725069, , ,
36.94557889,0.108766936, , ,
36.93723515,0.113904715, , ,
36.92889718,0.1265890175, , ,
36.92056498,0.1307962793, , ,
36.91223854,0.130185627, , ,
36.90391785,0.1372004301, , ,
36.89560292,0.135373938, , ,
36.88729373,0.1350208355, , ,
36.87899028,0.1254164955, , ,
36.87069257,0.1201888106, , ,
36.86240059,0.1179040328, , ,
36.85411433,0.12947117, , ,
36.84583379,0.1266657081, , ,
36.83755896,0.1242087415, , ,
36.82928984,0.1111639784, , ,
36.82102643,0.1306631213, , ,
36.81276871,0.1342705237, , ,
36.80451669,0.1441027563, , ,
36.79627035,0.1423289882, , ,
36.7880297,0.1474224596, , ,
36.77979472,0.1439337287, , ,
36.77156542,0.1383074477, , ,
36.76334178,0.1388544697, , ,
36.7551238,0.1464605828, , ,
36.74691148,0.1468728805, , ,
36.73870481,0.1538647278, , ,
36.73050379,0.1529903044, , ,
36.72230841,0.1545918706, , ,
36.71411866,0.1479616205, , ,
36.70593454,0.1571490903, , ,
36.69775605,0.163385752, , ,
36.68958318,0.1597841935, , ,
36.68141593,0.159929569, , ,
36.67325428,0.1663637986, , ,
36.66509824,0.1632770339, , ,
36.6569478,0.1825580251, , ,
36.64880295,0.1954939319, , ,
36.64066369,0.2072254619, , ,
36.63253002,0.2068292142, , ,
36.62440192,0.2232765183, , ,
36.6162794,0.2270564138, , ,
36.60816245,0.233366733, , ,
36.60005106,0.2449896016, , ,
36.59194523,0.2507302006, , ,
36.58384496,0.2451179294, , ,
36.57575023,0.2623561659, , ,
36.56766105,0.2584281297, , ,
36.5595774,0.2548420927, , ,
36.55149929,0.2409143527, , ,
36.54342671,0.2450786187, , ,
36.53535965,0.2332765282, , ,
36.52729811,0.245456979, , ,
36.51924208,0.2458763491, , ,
36.51119156,0.2507381048, , ,
36.50314654,0.2439904996, , ,
36.49510702,0.2384240666, , ,
36.487073,0.2305645377, , ,
36.47904446,0.2414843157, , ,
36.47102141,0.2411105481, , ,
36.46300383,0.2390674589, , ,
36.45499173,0.2238867228, , ,
36.44698509,0.2261100958, , ,
36.43898392,0.2178324177, , ,
36.43098821,0.2223880351, , ,
36.42299795,0.2183258159, , ,
36.41501314,0.2139364802, , ,
36.40703377,0.2089714305, , ,
36.39905984,0.2189175783, , ,
36.39109134,0.217980143, , ,
36.38312827,0.2131881225, , ,
36.37517063,0.2089826085, , ,
36.36721841,0.2102066415, , ,
36.35927159,0.2069190111, , ,
36.35133019,0.2085974748, , ,
36.34339419,0.1980017776, , ,
36.33546359,0.1849016726, , ,
36.32753839,0.1783801496, , ,
36.31961857,0.1733931327, , ,
36.31170414,0.1660640445, , ,
36.30379509,0.1709338351, , ,
36.29589141,0.1645215902, , ,
36.2879931,0.1591049572, , ,
36.28010016,0.1603941306, , ,
36.27221258,0.1494434834, , ,
36.26433035,0.1363736111, , ,
36.25645347,0.1343945261, , ,
36.24858194,0.1283607064, , ,
36.24071575,0.1283145818, , ,
36.23285489,0.126876927, , ,
36.22499937,0.1300629151, , ,
36.21714917,0.1236803656, , ,
36.2093043,0.1343795783, , ,
36.20146474,0.1282475752, , ,
36.19363049,0.1315054305, , ,
36.18580155,0.1328837861, , ,
36.17797791,0.1263985157, , ,
36.17015957,0.1359197257, , ,
36.16234652,0.1335496921, , ,
36.15453876,0.1323210705, , ,
36.14673628,0.1332877738, , ,
36.13893908,0.1285290008, , ,
36.13114715,0.1292128962, , ,
36.12336049,0.1399501863, , ,
36.1155791,0.146540456, , ,
36.10780297,0.1445385348, , ,
36.10003209,0.1479204049, , ,
36.09226646,0.14369639, , ,
36.08450607,0.1458216193, , ,
36.07675093,0.1446733404, , ,
36.06900102,0.1496194861, , ,
36.06125634,0.1340343914, , ,
36.05351689,0.1443403246, , ,
36.04578266,0.1357059618, , ,
36.03805365,0.1337633195, , ,
36.03032985,0.1384184401, , ,
36.02261126,0.1452775524, , ,
36.01489787,0.1439748274, , ,
36.00718967,0.1436370128, , ,
35.99948667,0.136762292, , ,
35.99178886,0.1414796862, , ,
35.98409624,0.1513574252, , ,
35.97640879,0.1492542633, , ,
35.96872652,0.1478738569, , ,
35.96104942,0.1404995499, , ,
35.95337748,0.141882973, , ,
35.94571071,0.1480546122, , ,
35.93804909,0.148274176, , ,
35.93039262,0.1463806079, , ,
35.9227413,0.1456448197, , ,
35.91509512,0.1462635311, , ,
35.90745408,0.1488705515, , ,
35.89981818,0.1542172559, , ,
35.8921874,0.1622186618, , ,
35.88456175,0.1661198073, , ,
35.87694121,0.1627151105, , ,
35.86932579,0.1615750013, , ,
35.86171548,0.1616250843, , ,
35.85411028,0.1611602889, , ,
35.84651018,0.1591528165, , ,
35.83891517,0.1553289624, , ,
35.83132526,0.1533279934, , ,
35.82374043,0.1583985561, , ,
35.81616069,0.1601867176, , ,
35.80858602,0.1670205177, , ,
35.80101643,0.1588292488, , ,
35.79345191,0.156084076, , ,
35.78589245,0.1571603511, , ,
35.77833805,0.1559931793, , ,
35.77078871,0.1431535511, , ,
35.76324442,0.1361052171, , ,
35.75570518,0.1431976126, , ,
35.74817098,0.1428664878, , ,
35.74064182,0.135910751, , ,
35.73311769,0.135467329, , ,
35.72559858,0.143950402, , ,
35.71808451,0.1436194881, , ,
35.71057545,0.1418814965, , ,
35.70307141,0.1428807167, , ,
35.69557238,0.1450889363, , ,
35.68807835,0.1525616387, , ,
35.68058933,0.1592444781, , ,
35.67310531,0.1678277011, , ,
35.66562628,0.1714150706, , ,
35.65815223,0.1711061752, , ,
35.65068317,0.1669088058, , ,
35.64321909,0.1814875343, , ,
35.63575999,0.1799296219, , ,
35.62830586,0.1760839039, , ,
35.62085669,0.1850034529, , ,
35.61341249,0.1839112567, , ,
35.60597324,0.1864226433, , ,
35.59853895,0.1903240966, , ,
35.5911096,0.1867160712, , ,
35.5836852,0.1914624567, , ,
35.57626574,0.1897512382, , ,
35.56885122,0.203677039, , ,
35.56144163,0.2021913328, , ,
35.55403696,0.2021340076, , ,
35.54663722,0.210206, , ,
35.53924239,0.2109133433, , ,
35.53185248,0.2148516945, , ,
35.52446748,0.2116713631, , ,
35.51708738,0.2170255895, , ,
35.50971219,0.2255214186, , ,
35.50234189,0.2360013628, , ,
35.49497648,0.2327001333, , ,
35.48761596,0.2329672816, , ,
35.48026033,0.2443020905, , ,
35.47290957,0.2530575403, , ,
35.46556369,0.2494092507, , ,
